REGIMEN;UNIVERSIDA;UNIV_C;UNIDAD_ACA;UNAC_C;ANEXO_C;UNICUE;CUI;TELEF;FAX;WEB;DIRECCION_NORM;CALLE;ALTURA;WKT_GKBA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LAT;LNG
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;RECTORADO;1;0;2700100;2502;4511-8153 (C)4510-1100 INT. 120;4510-1213;WWW.UBA.AR;VIAMONTE 427;VIAMONTE;427;POINT(108279.667771 103276.038659);SAN NICOLAS;COMUNA 1;1053;C1053ABI;-34.59970193847264;-58.3730421772795
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE CIENCIAS ECONOMICAS;2;0;2700200;2490;4370-6159 (R)4374-4448;4370-6103;WWW.ECON.UBA.AR;CORDOBA AV. 2122;CORDOBA AV.;2122;POINT(105996.767718 103264.499339);BALVANERA;COMUNA 3;1120;C1120AAQ;-34.599821825619735;-58.397928293257415
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE INGENIERIA;3;0;2700300;2503;/4342-6272/4331-0893 (R)4343-08;4345-7262;WWW.FI.UBA.AR;PASEO COLON AV. 850;PASEO COLON AV.;850;POINT(108671.23909 101270.730043);SAN TELMO;COMUNA 1;1063;C1063ACV;-34.61777477243607;-58.368753119750366
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE CIENCIAS SOCIALES;4;0;2700400;2498;4508-3813 (C)4508-3800/4508-380;4508-3818;WWW.FSOC.UBA.AR;"ALVEAR; MARCELO T. DE 2230";"ALVEAR; MARCELO T. DE";2230;POINT(105847.836134 103583.577686);RECOLETA;COMUNA 2;1122;C1122AAJ;-34.596946471285214;-58.399554016399485
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE DERECHO;5;0;2700500;2492;4809-5696/7 (R)4809-5600;4809-5694;WWW.DERECHO.UBA AR;"FIGUEROA ALCORTA; PRES. AV. 2263";"FIGUEROA ALCORTA; PRES. AV.";2263;POINT(106507.727188 105098.305478);RECOLETA;COMUNA 2;1425;C1425CKB;-34.58328853357096;-58.39237229703939
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE MEDICINA;6;0;2700600;2499;5950-9501/02/03 (C)5950-9500/59;5950-9700;WWW.FMED.UBA.AR;PARAGUAY 2155;PARAGUAY;2155;POINT(105966.462358 103420.536932);RECOLETA;COMUNA 2;1121;C1121ABG;-34.598415459403434;-58.39825975300821
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE FILOSOFIA Y LETRAS;8;0;2700800;435;4432-9608/0606;4432-0606;WWW.FILO.UBA.AR;PUAN 470;PUAN;470;POINT(101527.120268 100111.422549);CABALLITO;COMUNA 6;1406;C1406CQJ;-34.628260384915144;-58.446646942575796
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;15;0;2701500;539;4576-3332/3/3300/09;4576-3351;WWW.FCEN.UBA.AR;"GUIRALDES; INT. 2620";"GUIRALDES; INT.";2620;POINT(102276.515064 109184.552257);BELGRANO;COMUNA 13;1428;C1428BGA;-34.54647244475375;-58.43849919761206
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE PSICOLOGIA;16;0;2701600;2494;4931-9956/4957-5877 (R)4931-690;4956-1218;WWW.PSI.UBA.AR;"YRIGOYEN; HIPOLITO 3238";"YRIGOYEN; HIPOLITO";3238;POINT(104671.338782 101888.114838);BALVANERA;COMUNA 3;1207;C1207ABR;-34.61223560534056;-58.412369421688204
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE PSICOLOGIA;16;1;2701601;2315;;;;INDEPENDENCIA AV. 3065;INDEPENDENCIA AV.;3065;POINT(105001.863036 101045.745021);BALVANERA;COMUNA 3;1225;C1225AAM;-34.61982725708425;-58.40876082353642
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"DOCTOR LEONIDAS ANASTASI"" (SEDE DRAGO)""";30;0;2703000;2495;4576-9852/ 55;4576-9852;;HOLMBERG 2614;HOLMBERG;2614;POINT(98607.7982539 106835.153055);VILLA URQUIZA;COMUNA 12;1430;C1430DPB;-34.56765196429245;-58.47847076391385
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;CICLO BASICO COMUN;64;0;2706400;2501;5285-4245 INT. 54245;5285-4245 INT.54247;WWW.CBC.UBA.AR;RAMOS MEJIA 841;RAMOS MEJIA;841;POINT(102839.87972 102591.213829);CABALLITO;COMUNA 6;1405;C1405CAE;-34.60590449029883;-58.43233976595585
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"DOCTOR JOSE LUIS ROMERO (SEDE MONTES DE OCA"")""";157;0;2715700;2491;4302-8603;4302-8603;;"MONTES DE OCA; MANUEL AV. 1120";"MONTES DE OCA; MANUEL AV.";1120;POINT(108183.911636 98692.2596138);BARRACAS;COMUNA 4;1270;C1270AAY;-34.64102130737481;-58.37404180081387
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE AGRONOMIA;210;0;2721000;696;4524-8042/4524-8051 (C)4524-800;4514-8737;WWW.AGRO.UBA.AR;SAN MARTIN AV. 4453;SAN MARTIN AV.;4453;POINT(98251.2710152 103466.688051);AGRONOMIA;COMUNA 15;1417;C1417DSE;-34.598015291669405;-58.4823627579267
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"FACULTAD DE ARQUITECTURA; DISEÑO Y URBANISMO";212;0;2721200;539;4789-6201[C]4789-6200;4576-3205;WWW.FADU.UBA.AR;"GUIRALDES; INT. 2620";"GUIRALDES; INT.";2620;POINT(102276.515064 109184.552257);BELGRANO;COMUNA 13;1428;C1428BGA;-34.54647244475375;-58.43849919761206
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE CIENCIAS VETERINARIAS;224;0;2722400;1857;4524-8402/06 (R)4524-8400;4514-8968;WWW.FVET.UBA.AR;CHORROARIN AV. 280;CHORROARIN AV.;280;POINT(98686.2531814 103673.083037);AGRONOMIA;COMUNA 15;1427;C1427CWO;-34.596155467812075;-58.477620732189315
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE FARMACIA Y BIOQUIMICA;235;0;2723500;2496;49648222 (C)4964-8200;4508-3648;WWW.FFYB.UBA.AR;JUNIN 954;JUNIN;954;POINT(106040.914861 103483.425643);RECOLETA;COMUNA 2;1113;C1113AAD;-34.59784813716643;-58.39744859613116
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;FACULTAD DE ODONTOLOGIA;246;0;2724600;2497;4508-3956/4964-1238/1239 (R)496;4508-3956;WWW.ODON.UBA.AR;"ALVEAR; MARCELO T. DE 2142";"ALVEAR; MARCELO T. DE";2142;POINT(105984.270308 103556.545124);RECOLETA;COMUNA 2;1122;C1122AAH;-34.5971893603349;-58.398066587628676
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"SEDE - TUCUMAN""(EX ""URIBURU"")""";294;0;2729400;2500;4508-3977;4508-3977;;TUCUMAN 3177;TUCUMAN;3177;POINT(104850.951259 103182.5282);BALVANERA;COMUNA 3;1189;C1189AAI;-34.600566776419775;-58.41041854484967
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"SEDE  PARQUE CENTENARIO""""";295;0;2729500;2501;4958-7870;4958-7870;;RAMOS MEJIA 841;RAMOS MEJIA;841;POINT(102839.87972 102591.213829);CABALLITO;COMUNA 6;1405;C1405CAE;-34.60590449029883;-58.43233976595585
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"SEDE  PATERNAL""""";296;0;2729600;696;4514-8980;4514-8980;;SAN MARTIN AV. 4453;SAN MARTIN AV.;4453;POINT(98251.2710152 103466.688051);AGRONOMIA;COMUNA 15;1417;C1417DSE;-34.598015291669405;-58.4823627579267
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"SEDE DEVOTO"" (FACULTAD DE AGRONOMIA)""";297;0;2729700;2493;4580-2825/2826;4504-7712;;HABANA 3870;HABANA;3870;POINT(95493.2892736 103546.086833);VILLA DEVOTO;COMUNA 11;1419;C1419GRD;-34.59729118016767;-58.51242687307126
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;SEDE CICLO BASICO COMUN;302;0;2730200;539;4789-6035;4789-6035;;"GUIRALDES; INT. 2620";"GUIRALDES; INT.";2620;POINT(102276.515064 109184.552257);BELGRANO;COMUNA 13;1428;C1428BGA;-34.54647244475375;-58.43849919761206
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;SEDE LUGANO;305;0;2730500;2429;4601-8508;4601-8508;WWW.CBC.UBA.AR/SEDE 39;"FERNANDEZ DE LA CRUZ; F.; GRAL. AV. 5430";"FERNANDEZ DE LA CRUZ; F.; GRAL. AV.";5430;POINT(99828.5682965 94486.2316921);VILLA LUGANO;COMUNA 8;1439;C1439COR;-34.67896727451469;-58.465170580307216
PUBLICO;UNIVERSIDAD DE BUENOS AIRES;27;"SUB - SEDE PUAN"" (FACULTAD DE FILOSOFIA Y LETRAS)""";308;0;2730800;435;4431-5806/0606;4432-3525;;PUAN 470;PUAN;470;POINT(101527.120268 100111.422549);CABALLITO;COMUNA 6;1406;C1406CQJ;-34.628260384915144;-58.446646942575796
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;RECTORADO;1;0;2800100;2504;4815-3290 INT.371;4815-3290;WWW.UCES.EDU.AR;LIBERTAD 926;LIBERTAD;926;POINT(107258.750201 103484.292579);RETIRO;COMUNA 1;1012;C1012AAT;-34.597832436137296;-58.384173113528696
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS ECONOMICAS;2;0;2800200;2507;4815-3290 INT. 831;4816-5144;;PARAGUAY 1457;PARAGUAY;1457;POINT(106944.361195 103434.062209);RECOLETA;COMUNA 2;1061;C1061ABA;-34.59828739326346;-58.387599822130156
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;DEPARTAMENTO DE INVESTIGACION;7;0;2800700;2506;4815-3290 INT.726;4815-3290;;PARAGUAY 1332;PARAGUAY;1332;POINT(107086.546014 103438.883678);RETIRO;COMUNA 1;1057;C1057AAV;-34.59824296054327;-58.38604991310334
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS DE LA SALUD;9;0;2800900;2505;4815-3290 INT. 463;4813-2915;;PARAGUAY 1239;PARAGUAY;1239;POINT(107213.111231 103455.932341);RETIRO;COMUNA 1;1057;C1057AAS;-34.598088400504295;-58.38467037790553
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS DE LA COMUNICACION;10;0;2801000;2507;4815-3290 INT. 681;4814-3290;;PARAGUAY 1457;PARAGUAY;1457;POINT(106944.361195 103434.062209);RECOLETA;COMUNA 2;1061;C1061ABA;-34.59828739326346;-58.387599822130156
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS EMPRESARIALES;17;0;2801700;2506;4815-3290 INT.151;4815-3290;;PARAGUAY 1332;PARAGUAY;1332;POINT(107086.546014 103438.883678);RETIRO;COMUNA 1;1057;C1057AAV;-34.59824296054327;-58.38604991310334
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE PSICOLOGIA Y CIENCIAS SOCIALES;20;0;2802000;2508;4815-7361/8028 INT. 202;4815-7361;;PARANA 817;PARANA;817;POINT(106896.990556 103344.058295);RECOLETA;COMUNA 2;1017;C1017AAQ;-34.59909901915816;-58.38811547593846
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;DEPARTAMENTO DE CAPACITACION DOCENTE;90;0;2809000;2504;4815-3290 INT.469;4815-3290;;LIBERTAD 926;LIBERTAD;926;POINT(107258.750201 103484.292579);RETIRO;COMUNA 1;1012;C1012AAT;-34.597832436137296;-58.384173113528696
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;DEPARTAMENTO DE DEPORTES;99;0;2809900;2506;4815-3290 INT.128;4815-3290;;PARAGUAY 1332;PARAGUAY;1332;POINT(107086.546014 103438.883678);RETIRO;COMUNA 1;1057;C1057AAV;-34.59824296054327;-58.38604991310334
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;DEPARTAMENTO DE DESARROLLO Y PRACTICA PROFESIONAL;104;0;2810400;2504;4815-3290 INT.207;4815-3290;;LIBERTAD 926;LIBERTAD;926;POINT(107258.750201 103484.292579);RETIRO;COMUNA 1;1012;C1012AAT;-34.597832436137296;-58.384173113528696
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;DEPARTAMENTO DE RELACIONES INTERNACIONALES;144;0;2814400;2504;4815-3290 INT.365;4815-3290;;LIBERTAD 926;LIBERTAD;926;POINT(107258.750201 103484.292579);RETIRO;COMUNA 1;1012;C1012AAT;-34.597832436137296;-58.384173113528696
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS DE LA EDUCACION;216;0;2821600;2509;4815-7361/8028;4815-3290;;RODRIGUEZ PEÑA 1085;RODRIGUEZ PEÑA;1085;POINT(106551.368902 103679.340734);RECOLETA;COMUNA 2;1020;C1020ADU;-34.59607900342625;-58.39188570322359
PRIVADO;UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES;28;FACULTAD DE CIENCIAS JURIDICAS Y POLITICAS;223;0;2822300;2507;4815-3290 INT.716;4815-3290;;PARAGUAY 1457;PARAGUAY;1457;POINT(106944.361195 103434.062209);RECOLETA;COMUNA 2;1061;C1061ABA;-34.59828739326346;-58.387599822130156
PRIVADO;UNIVERSIDAD DE FLORES;29;RECTORADO;1;0;2900100;2519;4610-9050 [C]4611-4800;4610-9050;WWW.UFLO.EDU.AR;NAZCA AV. 274;NAZCA AV.;274;POINT(99326.9899839 100060.877885);FLORES;COMUNA 7;1406;C1406AJO;-34.62871691506674;-58.47063913112
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE INGENIERIA;3;0;2900300;2182;4610-9300;4610-9300;;PEDERNERA 275;PEDERNERA;275;POINT(100045.407929 99641.7135551);FLORES;COMUNA 7;1406;C1406EEE;-34.632495518501116;-58.46280480698994
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE DERECHO;5;0;2900500;2182;4610-9300;4610-9300;;PEDERNERA 275;PEDERNERA;275;POINT(100045.407929 99641.7135551);FLORES;COMUNA 7;1406;C1406EEE;-34.632495518501116;-58.46280480698994
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE PSICOLOGIA Y CIENCIAS SOCIALES;20;0;2902000;2182;4610-9300;4610-9300;;PEDERNERA 275;PEDERNERA;275;POINT(100045.407929 99641.7135551);FLORES;COMUNA 7;1406;C1406EEE;-34.632495518501116;-58.46280480698994
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE ACTIVIDAD FISICA Y DEPORTE;206;0;2920600;2182;4610-9300;4610-9300;;PEDERNERA 275;PEDERNERA;275;POINT(100045.407929 99641.7135551);FLORES;COMUNA 7;1406;C1406EEE;-34.632495518501116;-58.46280480698994
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE ADMINISTRACION;207;0;2920700;2182;4610-9300;4610-9300;;PEDERNERA 275;PEDERNERA;275;POINT(100045.407929 99641.7135551);FLORES;COMUNA 7;1406;C1406EEE;-34.632495518501116;-58.46280480698994
PRIVADO;UNIVERSIDAD DE FLORES;29;FACULTAD DE PLANEAMIENTO SOCIOAMBIENTAL;247;0;2924700;2520;4610-9300;4610-9300;;PEDERNERA 288;PEDERNERA;288;POINT(100058.218797 99630.1969306);FLORES;COMUNA 7;1406;C1406EEF;-34.63259932967348;-58.46266509816947
PRIVADO;UNIVERSIDAD DE LA MARINA MERCANTE;30;RECTORADO;1;0;3000100;2510;4953-9000/4952-4700;4953-9000;WWW.UDEMM.EDU.AR;RIVADAVIA AV. 2258;RIVADAVIA AV.;2258;POINT(105951.296973 102168.346705);BALVANERA;COMUNA 3;1034;C1034ACO;-34.609702940659815;-58.39841629166681
PRIVADO;UNIVERSIDAD DE LA MARINA MERCANTE;30;FACULTAD DE INGENIERIA;3;0;3000300;2510;4953-9000/4952-4700;4953-9000;;RIVADAVIA AV. 2258;RIVADAVIA AV.;2258;POINT(105951.296973 102168.346705);BALVANERA;COMUNA 3;1034;C1034ACO;-34.609702940659815;-58.39841629166681
PRIVADO;UNIVERSIDAD DE LA MARINA MERCANTE;30;FACULTAD DE ADMINISTRACION Y ECONOMIA;208;0;3020800;2510;4953-9000/4952-4700;4953-9000;;RIVADAVIA AV. 2258;RIVADAVIA AV.;2258;POINT(105951.296973 102168.346705);BALVANERA;COMUNA 3;1034;C1034ACO;-34.609702940659815;-58.39841629166681
PRIVADO;UNIVERSIDAD DE LA MARINA MERCANTE;30;"FACULTAD DE CIENCIAS JURICAS; SOCIALES Y DE LA COMINICACION";221;0;3022100;2510;4953-9000/4952-4700;4953-9000;;RIVADAVIA AV. 2258;RIVADAVIA AV.;2258;POINT(105951.296973 102168.346705);BALVANERA;COMUNA 3;1034;C1034ACO;-34.609702940659815;-58.39841629166681
PRIVADO;UNIVERSIDAD DE LA MARINA MERCANTE;30;FACULTADES DE HUMANIDADES;255;0;3025500;2511;4951-3022;4951-3022;;"URIBURU JOSE E.; PRES. 53";"URIBURU JOSE E.; PRES.";53;POINT(106024.535003 102254.310959);BALVANERA;COMUNA 3;1027;C1027AAA;-34.60892762197056;-58.39761842852503
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO ACADEMICO BARRIO NORTE;31;0;3103100;1066;4821-2616/4822-6824;;;"URIBURU JOSE E.; PRES. 1022";"URIBURU JOSE E.; PRES.";1022;POINT(105913.119752 103614.833199);RECOLETA;COMUNA 2;1114;C1114AAF;-34.596664356161135;-58.39884259198267
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO ACADEMICO ESCUELA ARGENTINA DE NEGOCIOS;32;0;3103200;1083;4326-4860;;;ESMERALDA 321;ESMERALDA;321;POINT(107825.287426 102754.680376);SAN NICOLAS;COMUNA 1;1035;C1035ABG;-34.60440508738896;-58.37799063078728
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO ACADEMICO INSTITUTO ARGENTINO DE SEGURIDAD;33;0;3103300;1027;4375-0104;;;CALLAO AV. 262;CALLAO AV.;262;POINT(106515.582561 102573.211734);BALVANERA;COMUNA 3;1022;C1022AAP;-34.60605001451251;-58.392267309232906
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO ACADEMICO INSTITUTO DE CAPACITACION INMOBILIARIA [CAMARA INMOBILIARIA ARGEN;34;0;3103400;1092;5031-3333;;;"MITRE; BARTOLOME 784";"MITRE; BARTOLOME";784;POINT(107863.03916 102460.191863);SAN NICOLAS;COMUNA 1;1036;C1036AAN;-34.60705935180188;-58.37757634303303
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO ACADEMICO VILLA URQUIZA - COLEGIO TOMAS DEVOTO;35;0;3103500;2518;4573-3897;;;ROOSEVELT FRANKLIN D. AV. 5678;ROOSEVELT FRANKLIN D. AV.;5678;POINT(97234.0665506 105774.388665);VILLA URQUIZA;COMUNA 12;1431;C1431BZR;-34.57721109824976;-58.49344371007303
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO CABALLITO GESTION HOTELERA;36;0;3103600;1333;4581-8001;;;"OROÑO; NICASIO 942";"OROÑO; NICASIO";942;POINT(100809.002155 101726.352767);CABALLITO;COMUNA 6;1405;C1405AQL;-34.61370405874807;-58.45447947188889
PRIVADO;UNIVERSIDAD DE MORON;31;ANEXO CABALLITO NUEVO SOL - FAC.02;37;0;3103700;2517;5627-2000 INT. 402;;;"ARAOZ ALFARO; GREGORIO; DR 251";"ARAOZ ALFARO; GREGORIO; DR";251;POINT(102645.171304 101596.376349);CABALLITO;COMUNA 6;1405;C1405CIA;-34.61487259043655;-58.43445936671193
PRIVADO;UNIVERSIDAD DE MORON;31;"ANEXO CABALLITO NUEVO SOL - FAC.07FACULTAD DE CIENCIAS APLICADAS AL TURISMO Y A""";38;0;3103800;1321;;;;"ARAOZ ALFARO; GREGORIO; DR 373";"ARAOZ ALFARO; GREGORIO; DR";373;POINT(102500.467624 101536.475535);CABALLITO;COMUNA 6;1405;C1405CIC;-34.61541290565803;-58.43603691231718
PRIVADO;UNIVERSIDAD DE MORON;31;ASOCIACION ARGENTINA DE INSTRUMENTSDORAS;47;0;3104700;2512;4863-4449;;;TUCUMAN 3667;TUCUMAN;3667;POINT(104232.779936 103365.337328);ALMAGRO;COMUNA 5;1189;C1189AAS;-34.59892164568693;-58.41715829714865
PRIVADO;UNIVERSIDAD DE MORON;31;"HOSPITAL MILITAR CENTRAL H. GRAL.601  CIR MY. DR. COSME ARGERICH""";256;0;3125600;1450;45765737;;;"CAMPOS; LUIS M. AV. 726";"CAMPOS; LUIS M. AV.";726;POINT(102534.030153 106529.82336);PALERMO;COMUNA 14;1426;C1426BOS;-34.570402079721106;-58.435685871044456
PRIVADO;UNIVERSIDAD DE MORON;31;INSTITUTO SOP. MARIA AUXILIADORA;272;0;3127200;1299;;;;YAPEYU 132;YAPEYU;132;POINT(103809.807664 101690.897114);ALMAGRO;COMUNA 5;1202;C1202ACD;-34.61401690727671;-58.42176161786097
PRIVADO;UNIVERSIDAD DE MORON;31;SEVICIO PENITENCIARIO FEDERAL ARGENTINO;307;0;3130700;185;4361-0917;;;HUMBERTO 1° 378;HUMBERTO 1°;378;POINT(108450.943824 100946.876098);SAN TELMO;COMUNA 1;1103;C1103ACH;-34.62069585960319;-58.37115188056325
PRIVADO;UNIVERSIDAD DE PALERMO;32;RECTORADO;1;0;3200100;2515;5199-4500 INT.2500;4963-1560;WWW.PALERMO.EDU;"BRAVO; MARIO 1050";"BRAVO; MARIO";1050;POINT(104353.71867 103542.829581);PALERMO;COMUNA 14;1175;C1175ABT;-34.597321201497635;-58.41584084962305
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE CIENCIAS ECONOMICAS;2;0;3200200;2514;199-4500 INT.2301;49631560;HTTP://WWW.PALERMO.EDU.AR/ECONOMICAS;LARREA 1079;LARREA;1079;POINT(105701.625376 103795.701286);RECOLETA;COMUNA 2;1117;C1117ABE;-34.59503518321468;-58.401149251253166
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE INGENIERIA;3;0;3200300;2515;5199-4500 INT.4614;4963-1560;HTTP://WWW.PALERMO.EDU.AR/INGENIERIA;"BRAVO; MARIO 1050";"BRAVO; MARIO";1050;POINT(104353.71867 103542.829581);PALERMO;COMUNA 14;1175;C1175ABT;-34.597321201497635;-58.41584084962305
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE CIENCIAS SOCIALES;4;0;3200400;2516;5199-4500 INT.4683;4963-1560;HTTP://WWW.PALERMO.EDU.AR/CIENCIASSOCIA;"BRAVO; MARIO 1259";"BRAVO; MARIO";1259;POINT(104455.186775 103800.011808);RECOLETA;COMUNA 2;1175;C1175ABW;-34.595002491124646;-58.41473611256195
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE DERECHO;5;0;3200500;2515;5199-4500 INT.1201;4963-1560;HTTP://WWW.PALERMO.EDU.AR/DERECHO;"BRAVO; MARIO 1050";"BRAVO; MARIO";1050;POINT(104353.71867 103542.829581);PALERMO;COMUNA 14;1175;C1175ABT;-34.597321201497635;-58.41584084962305
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE ARQUITECTURA;22;0;3202200;2513;5199 -4500 INT.2716;4963-1560;HTTP://WWW.PALERMO.EDU.AR/ARQUITECTURA;ECUADOR 933;ECUADOR;933;POINT(105256.26632 103349.526056);BALVANERA;COMUNA 3;1214;C1214ACO;-34.59905944153281;-58.40600113784077
PRIVADO;UNIVERSIDAD DE PALERMO;32;FACULTAD DE DISEÑO Y COMUNICACION;232;0;3223200;2515;5199-4500 INT.1504;5199-4500;HTTP://WWW.PALERMO.EDU.AR/DYC;"BRAVO; MARIO 1050";"BRAVO; MARIO";1050;POINT(104353.71867 103542.829581);PALERMO;COMUNA 14;1175;C1175ABT;-34.597321201497635;-58.41584084962305
PRIVADO;UNIVERSIDAD DE SAN ANDRES;33;SEDE CAPITAL FEDERAL [POSGRADO];300;0;3330000;2521;4312-9499;4312-9436;;25 DE MAYO 586;25 DE MAYO;586;POINT(108439.929746 103140.252082);SAN NICOLAS;COMUNA 1;1002;C1002ABL;-34.60092463019059;-58.37129379114156
PRIVADO;UNIVERSIDAD DEL CEMA;34;RECTORADO;1;0;3400100;2522;(C)6314-3000;6314-1654;WWW.CEMA.EDU.AR;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE INVESTIGACION;7;0;3400700;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE CIENCIAS POLITICAS;95;0;3409500;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE CONTABILIDAD;97;0;3409700;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE ECONOMIA Y FINANZAS;110;0;3411000;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE INGENIERIA;119;0;3411900;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE MARKETING;131;0;3413100;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DEPARTAMENTO DE MATEMATICA E INFORMATICA;134;0;3413400;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
